YEAR,MONTH,VEGETABLE NAME,PRICE,UNITS,SHOPPING MALL PRICE
2022,December,Cabbage,29,1kg,35 - 48
2022,December,Carrot,37,1kg,44 - 61
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,16,1kg,19 - 26
2022,December,Colocasia,28,1kg,34 - 46
2022,December,Coriander Leaves,11,1kg,13 - 18
2022,December,Corn,22,1kg,26 - 36
2022,December,Cucumber,23,1kg,28 - 38
2022,December,Curry Leaves,26,1kg,31 - 43
2022,December,Dill Leaves,12,1kg,14 - 20
2022,December,Drumsticks,70,1kg,84 - 116
2022,December,Brinjal,21,1kg,25 - 35
2022,December,Brinjal (Big),27,1kg,32 - 45
2022,December,Elephant Yam,26,1kg,31 - 43
2022,December,Fenugreek Leaves,10,1kg,Dec-17
2022,December,French Beans,20,1kg,24 - 33
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,40,1kg,48 - 66
2022,December,Onion Green,39,1kg,47 - 64
2022,December,Green Peas,82,1kg,98 - 135
2022,December,Ivy Gourd,23,1kg,28 - 38
2022,December,Lemon (Lime),62,1kg,74 - 102
2022,December,Mango Raw,109,1kg,131 - 180
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,72,1kg,86 - 119
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,29,1kg,35 - 48
2022,December,Pumpkin,25,1kg,30 - 41
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,27,1kg,32 - 45
2022,December,Shallot (Pearl Onion),37,1kg,44 - 61
2022,December,Snake Gourd,30,1kg,36 - 50
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,36,1kg,43 - 59
2022,December,Onion Big,28,1kg,34 - 46
2022,December,Onion Small,74,1kg,89 - 122
2022,December,Tomato,19,1kg,23 - 31
2022,December,Green Chilli,37,1kg,44 - 61
2022,December,Beetroot,35,1kg,42 - 58
2022,December,Potato,32,1kg,38 - 53
2022,December,Raw Banana (Plantain),7,1kg,08-Dec
2022,December,Amaranth Leaves,8,1kg,Oct-13
2022,December,Amla,50,1kg,60 - 83
2022,December,Ash gourd,23,1kg,28 - 38
2022,December,Baby Corn,75,1kg,90 - 124
2022,December,Banana Flower,14,1kg,17 - 23
2022,December,Capsicum,42,1kg,50 - 69
2022,December,Bitter Gourd,28,1kg,34 - 46
2022,December,Bottle Gourd,23,1kg,28 - 38
2022,December,Butter Beans,73,1kg,88 - 120
2022,December,Broad Beans,34,1kg,41 - 56
2022,December,Cabbage,29,1kg,35 - 48
2022,December,Carrot,37,1kg,44 - 61
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,16,1kg,19 - 26
2022,December,Colocasia,28,1kg,34 - 46
2022,December,Coriander Leaves,11,1kg,13 - 18
2022,December,Corn,22,1kg,26 - 36
2022,December,Cucumber,23,1kg,28 - 38
2022,December,Curry Leaves,26,1kg,31 - 43
2022,December,Dill Leaves,12,1kg,14 - 20
2022,December,Drumsticks,70,1kg,84 - 116
2022,December,Brinjal,21,1kg,25 - 35
2022,December,Brinjal (Big),27,1kg,32 - 45
2022,December,Elephant Yam,26,1kg,31 - 43
2022,December,Fenugreek Leaves,10,1kg,Dec-17
2022,December,French Beans,20,1kg,24 - 33
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,40,1kg,48 - 66
2022,December,Onion Green,39,1kg,47 - 64
2022,December,Green Peas,82,1kg,98 - 135
2022,December,Ivy Gourd,23,1kg,28 - 38
2022,December,Lemon (Lime),62,1kg,74 - 102
2022,December,Mango Raw,109,1kg,131 - 180
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,72,1kg,86 - 119
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,29,1kg,35 - 48
2022,December,Pumpkin,25,1kg,30 - 41
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,27,1kg,32 - 45
2022,December,Shallot (Pearl Onion),37,1kg,44 - 61
2022,December,Snake Gourd,30,1kg,36 - 50
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,36,1kg,43 - 59
2022,December,Onion Big,28,1kg,34 - 46
2022,December,Onion Small,74,1kg,89 - 122
2022,December,Tomato,19,1kg,23 - 31
2022,December,Green Chilli,37,1kg,44 - 61
2022,December,Beetroot,35,1kg,42 - 58
2022,December,Potato,32,1kg,38 - 53
2022,December,Raw Banana (Plantain),7,1kg,08-Dec
2022,December,Amaranth Leaves,8,1kg,Oct-13
2022,December,Amla,50,1kg,60 - 83
2022,December,Ash gourd,23,1kg,28 - 38
2022,December,Baby Corn,75,1kg,90 - 124
2022,December,Banana Flower,14,1kg,17 - 23
2022,December,Capsicum,42,1kg,50 - 69
2022,December,Bitter Gourd,28,1kg,34 - 46
2022,December,Bottle Gourd,23,1kg,28 - 38
2022,December,Butter Beans,73,1kg,88 - 120
2022,December,Broad Beans,34,1kg,41 - 56
2022,December,Cabbage,29,1kg,35 - 48
2022,December,Carrot,37,1kg,44 - 61
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,16,1kg,19 - 26
2022,December,Colocasia,28,1kg,34 - 46
2022,December,Coriander Leaves,11,1kg,13 - 18
2022,December,Corn,22,1kg,26 - 36
2022,December,Cucumber,23,1kg,28 - 38
2022,December,Curry Leaves,26,1kg,31 - 43
2022,December,Dill Leaves,12,1kg,14 - 20
2022,December,Drumsticks,70,1kg,84 - 116
2022,December,Brinjal,21,1kg,25 - 35
2022,December,Brinjal (Big),27,1kg,32 - 45
2022,December,Elephant Yam,26,1kg,31 - 43
2022,December,Fenugreek Leaves,10,1kg,Dec-17
2022,December,French Beans,20,1kg,24 - 33
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,40,1kg,48 - 66
2022,December,Onion Green,39,1kg,47 - 64
2022,December,Green Peas,82,1kg,98 - 135
2022,December,Ivy Gourd,23,1kg,28 - 38
2022,December,Lemon (Lime),62,1kg,74 - 102
2022,December,Mango Raw,109,1kg,131 - 180
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,72,1kg,86 - 119
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,29,1kg,35 - 48
2022,December,Pumpkin,25,1kg,30 - 41
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,27,1kg,32 - 45
2022,December,Shallot (Pearl Onion),37,1kg,44 - 61
2022,December,Snake Gourd,30,1kg,36 - 50
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,36,1kg,43 - 59
2022,December,Onion Big,28,1kg,34 - 46
2022,December,Onion Small,74,1kg,89 - 122
2022,December,Tomato,19,1kg,23 - 31
2022,December,Green Chilli,37,1kg,44 - 61
2022,December,Beetroot,35,1kg,42 - 58
2022,December,Potato,32,1kg,38 - 53
2022,December,Raw Banana (Plantain),7,1kg,08-Dec
2022,December,Amaranth Leaves,8,1kg,Oct-13
2022,December,Amla,50,1kg,60 - 83
2022,December,Ash gourd,23,1kg,28 - 38
2022,December,Baby Corn,75,1kg,90 - 124
2022,December,Banana Flower,14,1kg,17 - 23
2022,December,Capsicum,42,1kg,50 - 69
2022,December,Bitter Gourd,28,1kg,34 - 46
2022,December,Bottle Gourd,23,1kg,28 - 38
2022,December,Butter Beans,73,1kg,88 - 120
2022,December,Broad Beans,34,1kg,41 - 56
2022,December,Cabbage,29,1kg,35 - 48
2022,December,Carrot,37,1kg,44 - 61
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,16,1kg,19 - 26
2022,December,Colocasia,28,1kg,34 - 46
2022,December,Coriander Leaves,11,1kg,13 - 18
2022,December,Corn,22,1kg,26 - 36
2022,December,Cucumber,23,1kg,28 - 38
2022,December,Curry Leaves,26,1kg,31 - 43
2022,December,Dill Leaves,12,1kg,14 - 20
2022,December,Drumsticks,70,1kg,84 - 116
2022,December,Brinjal,21,1kg,25 - 35
2022,December,Brinjal (Big),27,1kg,32 - 45
2022,December,Elephant Yam,26,1kg,31 - 43
2022,December,Fenugreek Leaves,10,1kg,Dec-17
2022,December,French Beans,20,1kg,24 - 33
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,40,1kg,48 - 66
2022,December,Onion Green,39,1kg,47 - 64
2022,December,Green Peas,82,1kg,98 - 135
2022,December,Ivy Gourd,23,1kg,28 - 38
2022,December,Lemon (Lime),62,1kg,74 - 102
2022,December,Mango Raw,109,1kg,131 - 180
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,72,1kg,86 - 119
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,29,1kg,35 - 48
2022,December,Pumpkin,25,1kg,30 - 41
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,27,1kg,32 - 45
2022,December,Shallot (Pearl Onion),37,1kg,44 - 61
2022,December,Snake Gourd,30,1kg,36 - 50
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,36,1kg,43 - 59
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,65,1kg,78 - 107
2022,December,Tomato,16,1kg,19 - 26
2022,December,Green Chilli,34,1kg,41 - 56
2022,December,Beetroot,38,1kg,46 - 63
2022,December,Potato,30,1kg,36 - 50
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,9,1kg,Nov-15
2022,December,Amla,60,1kg,72 - 99
2022,December,Ash gourd,27,1kg,32 - 45
2022,December,Baby Corn,69,1kg,83 - 114
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,40,1kg,48 - 66
2022,December,Bitter Gourd,30,1kg,36 - 50
2022,December,Bottle Gourd,28,1kg,34 - 46
2022,December,Butter Beans,72,1kg,86 - 119
2022,December,Broad Beans,35,1kg,42 - 58
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,40,1kg,48 - 66
2022,December,Cauliflower,26,1kg,31 - 43
2022,December,Cluster beans,44,1kg,53 - 73
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,27,1kg,32 - 45
2022,December,Coriander Leaves,9,1kg,Nov-15
2022,December,Corn,27,1kg,32 - 45
2022,December,Cucumber,18,1kg,22 - 30
2022,December,Curry Leaves,27,1kg,32 - 45
2022,December,Dill Leaves,13,1kg,16 - 21
2022,December,Drumsticks,80,1kg,96 - 132
2022,December,Brinjal,17,1kg,20 - 28
2022,December,Brinjal (Big),28,1kg,34 - 46
2022,December,Elephant Yam,29,1kg,35 - 48
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,24,1kg,29 - 40
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,38,1kg,46 - 63
2022,December,Onion Green,42,1kg,50 - 69
2022,December,Green Peas,80,1kg,96 - 132
2022,December,Ivy Gourd,26,1kg,31 - 43
2022,December,Lemon (Lime),53,1kg,64 - 87
2022,December,Mango Raw,105,1kg,126 - 173
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,83,1kg,100 - 137
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,31,1kg,37 - 51
2022,December,Pumpkin,26,1kg,31 - 43
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,29,1kg,35 - 48
2022,December,Shallot (Pearl Onion),32,1kg,38 - 53
2022,December,Snake Gourd,31,1kg,37 - 51
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,40,1kg,48 - 66
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,65,1kg,78 - 107
2022,December,Tomato,16,1kg,19 - 26
2022,December,Green Chilli,34,1kg,41 - 56
2022,December,Beetroot,38,1kg,46 - 63
2022,December,Potato,30,1kg,36 - 50
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,9,1kg,Nov-15
2022,December,Amla,60,1kg,72 - 99
2022,December,Ash gourd,27,1kg,32 - 45
2022,December,Baby Corn,69,1kg,83 - 114
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,40,1kg,48 - 66
2022,December,Bitter Gourd,30,1kg,36 - 50
2022,December,Bottle Gourd,28,1kg,34 - 46
2022,December,Butter Beans,72,1kg,86 - 119
2022,December,Broad Beans,35,1kg,42 - 58
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,40,1kg,48 - 66
2022,December,Cauliflower,26,1kg,31 - 43
2022,December,Cluster beans,44,1kg,53 - 73
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,27,1kg,32 - 45
2022,December,Coriander Leaves,9,1kg,Nov-15
2022,December,Corn,27,1kg,32 - 45
2022,December,Cucumber,18,1kg,22 - 30
2022,December,Curry Leaves,27,1kg,32 - 45
2022,December,Dill Leaves,13,1kg,16 - 21
2022,December,Drumsticks,80,1kg,96 - 132
2022,December,Brinjal,17,1kg,20 - 28
2022,December,Brinjal (Big),28,1kg,34 - 46
2022,December,Elephant Yam,29,1kg,35 - 48
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,24,1kg,29 - 40
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,38,1kg,46 - 63
2022,December,Onion Green,42,1kg,50 - 69
2022,December,Green Peas,80,1kg,96 - 132
2022,December,Ivy Gourd,26,1kg,31 - 43
2022,December,Lemon (Lime),53,1kg,64 - 87
2022,December,Mango Raw,105,1kg,126 - 173
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,83,1kg,100 - 137
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,31,1kg,37 - 51
2022,December,Pumpkin,26,1kg,31 - 43
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,29,1kg,35 - 48
2022,December,Shallot (Pearl Onion),32,1kg,38 - 53
2022,December,Snake Gourd,31,1kg,37 - 51
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,40,1kg,48 - 66
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,65,1kg,78 - 107
2022,December,Tomato,16,1kg,19 - 26
2022,December,Green Chilli,34,1kg,41 - 56
2022,December,Beetroot,38,1kg,46 - 63
2022,December,Potato,30,1kg,36 - 50
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,9,1kg,Nov-15
2022,December,Amla,60,1kg,72 - 99
2022,December,Ash gourd,27,1kg,32 - 45
2022,December,Baby Corn,69,1kg,83 - 114
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,40,1kg,48 - 66
2022,December,Bitter Gourd,30,1kg,36 - 50
2022,December,Bottle Gourd,28,1kg,34 - 46
2022,December,Butter Beans,72,1kg,86 - 119
2022,December,Broad Beans,35,1kg,42 - 58
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,40,1kg,48 - 66
2022,December,Cauliflower,26,1kg,31 - 43
2022,December,Cluster beans,44,1kg,53 - 73
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,27,1kg,32 - 45
2022,December,Coriander Leaves,9,1kg,Nov-15
2022,December,Corn,27,1kg,32 - 45
2022,December,Cucumber,18,1kg,22 - 30
2022,December,Curry Leaves,27,1kg,32 - 45
2022,December,Dill Leaves,13,1kg,16 - 21
2022,December,Drumsticks,80,1kg,96 - 132
2022,December,Brinjal,17,1kg,20 - 28
2022,December,Brinjal (Big),28,1kg,34 - 46
2022,December,Elephant Yam,29,1kg,35 - 48
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,24,1kg,29 - 40
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,38,1kg,46 - 63
2022,December,Onion Green,42,1kg,50 - 69
2022,December,Green Peas,80,1kg,96 - 132
2022,December,Ivy Gourd,26,1kg,31 - 43
2022,December,Lemon (Lime),53,1kg,64 - 87
2022,December,Mango Raw,105,1kg,126 - 173
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,83,1kg,100 - 137
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,31,1kg,37 - 51
2022,December,Pumpkin,26,1kg,31 - 43
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,29,1kg,35 - 48
2022,December,Shallot (Pearl Onion),32,1kg,38 - 53
2022,December,Snake Gourd,31,1kg,37 - 51
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,40,1kg,48 - 66
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,65,1kg,78 - 107
2022,December,Tomato,16,1kg,19 - 26
2022,December,Green Chilli,34,1kg,41 - 56
2022,December,Beetroot,38,1kg,46 - 63
2022,December,Potato,30,1kg,36 - 50
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,9,1kg,Nov-15
2022,December,Amla,60,1kg,72 - 99
2022,December,Ash gourd,27,1kg,32 - 45
2022,December,Baby Corn,69,1kg,83 - 114
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,40,1kg,48 - 66
2022,December,Bitter Gourd,30,1kg,36 - 50
2022,December,Bottle Gourd,28,1kg,34 - 46
2022,December,Butter Beans,72,1kg,86 - 119
2022,December,Broad Beans,35,1kg,42 - 58
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,40,1kg,48 - 66
2022,December,Cauliflower,26,1kg,31 - 43
2022,December,Cluster beans,44,1kg,53 - 73
2022,December,Coconut,28,1kg,34 - 46
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,27,1kg,32 - 45
2022,December,Coriander Leaves,9,1kg,Nov-15
2022,December,Corn,27,1kg,32 - 45
2022,December,Cucumber,18,1kg,22 - 30
2022,December,Curry Leaves,27,1kg,32 - 45
2022,December,Dill Leaves,13,1kg,16 - 21
2022,December,Drumsticks,80,1kg,96 - 132
2022,December,Brinjal,17,1kg,20 - 28
2022,December,Brinjal (Big),28,1kg,34 - 46
2022,December,Elephant Yam,29,1kg,35 - 48
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,24,1kg,29 - 40
2022,December,Garlic,42,1kg,50 - 69
2022,December,Ginger,38,1kg,46 - 63
2022,December,Onion Green,42,1kg,50 - 69
2022,December,Green Peas,80,1kg,96 - 132
2022,December,Ivy Gourd,26,1kg,31 - 43
2022,December,Lemon (Lime),53,1kg,64 - 87
2022,December,Mango Raw,105,1kg,126 - 173
2022,December,Mint Leaves,7,1kg,08-Dec
2022,December,Mushroom,83,1kg,100 - 137
2022,December,Mustard Leaves,17,1kg,20 - 28
2022,December,Ladies Finger,31,1kg,37 - 51
2022,December,Pumpkin,26,1kg,31 - 43
2022,December,Radish,25,1kg,30 - 41
2022,December,Ridge Gourd,29,1kg,35 - 48
2022,December,Shallot (Pearl Onion),32,1kg,38 - 53
2022,December,Snake Gourd,31,1kg,37 - 51
2022,December,Sorrel Leaves,11,1kg,13 - 18
2022,December,Spinach,12,1kg,14 - 20
2022,December,Sweet Potato,40,1kg,48 - 66
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,35,1kg,42 - 58
2022,December,Tomato,24,1kg,29 - 40
2022,December,Green Chilli,38,1kg,46 - 63
2022,December,Beetroot,36,1kg,43 - 59
2022,December,Potato,33,1kg,40 - 54
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,8,1kg,Oct-13
2022,December,Amla,50,1kg,60 - 83
2022,December,Ash gourd,26,1kg,31 - 43
2022,December,Baby Corn,70,1kg,84 - 116
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,38,1kg,46 - 63
2022,December,Bitter Gourd,28,1kg,34 - 46
2022,December,Bottle Gourd,24,1kg,29 - 40
2022,December,Butter Beans,76,1kg,91 - 125
2022,December,Broad Beans,34,1kg,41 - 56
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,42,1kg,50 - 69
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,27,1kg,32 - 45
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,25,1kg,30 - 41
2022,December,Coriander Leaves,12,1kg,14 - 20
2022,December,Corn,25,1kg,30 - 41
2022,December,Cucumber,21,1kg,25 - 35
2022,December,Curry Leaves,29,1kg,35 - 48
2022,December,Dill Leaves,10,1kg,Dec-17
2022,December,Drumsticks,90,1kg,108 - 149
2022,December,Brinjal,20,1kg,24 - 33
2022,December,Brinjal (Big),24,1kg,29 - 40
2022,December,Elephant Yam,30,1kg,36 - 50
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,28,1kg,34 - 46
2022,December,Garlic,52,1kg,62 - 86
2022,December,Ginger,46,1kg,55 - 76
2022,December,Onion Green,45,1kg,54 - 74
2022,December,Green Peas,78,1kg,94 - 129
2022,December,Ivy Gourd,22,1kg,26 - 36
2022,December,Lemon (Lime),63,1kg,76 - 104
2022,December,Mango Raw,81,1kg,97 - 134
2022,December,Mint Leaves,6,1kg,07-Oct
2022,December,Mushroom,92,1kg,110 - 152
2022,December,Mustard Leaves,18,1kg,22 - 30
2022,December,Ladies Finger,33,1kg,40 - 54
2022,December,Pumpkin,28,1kg,34 - 46
2022,December,Radish,26,1kg,31 - 43
2022,December,Ridge Gourd,27,1kg,32 - 45
2022,December,Shallot (Pearl Onion),34,1kg,41 - 56
2022,December,Snake Gourd,31,1kg,37 - 51
2022,December,Sorrel Leaves,12,1kg,14 - 20
2022,December,Spinach,11,1kg,13 - 18
2022,December,Sweet Potato,38,1kg,46 - 63
2022,December,Onion Big,29,1kg,35 - 48
2022,December,Onion Small,35,1kg,42 - 58
2022,December,Tomato,24,1kg,29 - 40
2022,December,Green Chilli,38,1kg,46 - 63
2022,December,Beetroot,36,1kg,43 - 59
2022,December,Potato,33,1kg,40 - 54
2022,December,Raw Banana (Plantain),10,1kg,Dec-17
2022,December,Amaranth Leaves,8,1kg,Oct-13
2022,December,Amla,50,1kg,60 - 83
2022,December,Ash gourd,26,1kg,31 - 43
2022,December,Baby Corn,70,1kg,84 - 116
2022,December,Banana Flower,17,1kg,20 - 28
2022,December,Capsicum,38,1kg,46 - 63
2022,December,Bitter Gourd,28,1kg,34 - 46
2022,December,Bottle Gourd,24,1kg,29 - 40
2022,December,Butter Beans,76,1kg,91 - 125
2022,December,Broad Beans,34,1kg,41 - 56
2022,December,Cabbage,27,1kg,32 - 45
2022,December,Carrot,42,1kg,50 - 69
2022,December,Cauliflower,28,1kg,34 - 46
2022,December,Cluster beans,43,1kg,52 - 71
2022,December,Coconut,27,1kg,32 - 45
2022,December,Colocasia Leaves,15,1kg,18 - 25
2022,December,Colocasia,25,1kg,30 - 41
2022,December,Coriander Leaves,12,1kg,14 - 20
2022,December,Corn,25,1kg,30 - 41
2022,December,Cucumber,21,1kg,25 - 35
2022,December,Curry Leaves,29,1kg,35 - 48
2022,December,Dill Leaves,10,1kg,Dec-17
2022,December,Drumsticks,90,1kg,108 - 149
2022,December,Brinjal,20,1kg,24 - 33
2022,December,Brinjal (Big),24,1kg,29 - 40
2022,December,Elephant Yam,30,1kg,36 - 50
2022,December,Fenugreek Leaves,7,1kg,08-Dec
2022,December,French Beans,28,1kg,34 - 46
2022,December,Garlic,52,1kg,62 - 86
2022,December,Ginger,46,1kg,55 - 76
2022,December,Onion Green,45,1kg,54 - 74
2022,December,Green Peas,78,1kg,94 - 129
2022,December,Ivy Gourd,22,1kg,26 - 36
